"id","mjd","mag","magerr","limiting_mag","filter","instrument_name","flux","fluxerr"
617974123,58568.43254629988,,,19.72800064086914,ztfg,ZTF,,46.64442498792459
617974124,58568.511504599825,19.541000551230283,0.2657409906387329,19.321739966197015,ztfr,ZTF,55.41148376464849,13.562320685124506
617974125,58574.411342599895,19.973900182201305,0.2716569900512695,19.730733760249738,ztfg,ZTF,37.19117736816405,9.305430965663572
617974126,58574.49252310023,,,19.00079917907715,ztfr,ZTF,,91.13397815085594
617974127,58577.49042819999,,,15.865799903869629,ztfg,ZTF,,1635.6110594771176
617974128,58581.47247690009,20.023899568567714,0.33667099475860596,19.547771102172213,ztfg,ZTF,35.51731872558591,11.013403600338895
617974129,58585.431539400015,19.790100260588552,0.20073799788951874,19.875412078952284,ztfr,ZTF,44.0514183044433,8.144513810882419
617974130,58588.45164350001,19.686800407931944,0.19973899424076075,19.777529050239586,ztfr,ZTF,48.44844436645509,8.912886489256344
617974131,58588.49344909983,20.43239998513563,0.2870920002460479,20.12923304635916,ztfg,ZTF,24.380353927612315,6.446689854414568
617974132,58591.44896990014,19.668899899175717,0.25506100058555603,19.494175540618514,ztfr,ZTF,49.253833770751996,11.570703886623425
201116719,58594.629297,,,18.09,atlaso,ATLAS,,210.86281499332864
617974052,58596.392199099995,19.22200037959578,0.1607770025730133,19.54832634947695,ztfi,ZTF,74.33611297607428,11.00777276731281
617974133,58597.4213657002,19.630400069305523,0.1968269944190979,19.737074206450135,ztfr,ZTF,51.03169250488276,9.251247781769683
617974053,58600.320983800106,19.775900091089106,0.09697400033473969,20.651147601852514,ztfr,ZTF,44.631343841552734,3.986308952085454
617974054,58600.327048600186,20.438801155891316,0.11011300235986708,21.17609043411706,ztfg,ZTF,24.237037658691406,2.458067598014942
617974055,58600.435705999844,19.83390082006249,0.09491399675607681,20.7324609551747,ztfr,ZTF,42.30967330932625,3.698670245712826
