name,visual_obs_date,name_epoch,vlass_obs_date,epoch,flux,rms,days_diff,type,redshift,detection_type,luminosity_cgs,model_luminosity_cgs,time_years
ZTF18aaqehoc,58245.659,ZTF18aaqehoc_VLASS2.2,59495.0,VLASS2.2,0.362,0.116,1249.3410000000003,SN Ia,0.0622,upper_limit,3.6036505682000994e+28,0.0,3.4228520547945216
ZTF18aaqfziz,58238.679,ZTF18aaqfziz_VLASS1.2v2,58573.0,VLASS1.2v,0.481,0.173,334.3209999999963,SN Ia,0.054,upper_limit,3.5675876476296496e+28,7.86556195447109e+27,0.9159479452054693
ZTF18aaqfziz,58238.679,ZTF18aaqfziz_VLASS2.2,59502.0,VLASS2.2,0.382,0.119,1263.3209999999965,SN Ia,0.054,upper_limit,2.833302456121676e+28,0.0,3.4611534246575246
ZTF18aaqgadq,58245.649,ZTF18aaqgadq_VLASS1.2v2,58573.0,VLASS1.2v,0.409,0.144,327.3510000000024,SN Ia,0.0719,upper_limit,5.514241665730346e+28,7.908816535492131e+27,0.8968520547945271
ZTF18aaqgadq,58245.649,ZTF18aaqgadq_VLASS2.2,59502.0,VLASS2.2,0.332,0.128,1256.3510000000024,SN Ia,0.0719,upper_limit,4.476108149199206e+28,0.0,3.442057534246582
ZTF18aaqgbju,58232.719,ZTF18aaqgbju_VLASS2.1,59109.0,VLASS2.1,0.289,0.143,876.2810000000027,SN Ia,0.1,upper_limit,7.828856303268941e+28,4.963830569908387e+27,2.4007698630137058
ZTF18aaqgbju,58232.719,ZTF18aaqgbju_VLASS3.1,59962.0,VLASS3.1,0.331,0.133,1729.281000000003,SN Ia,0.1,upper_limit,8.966613966719792e+28,0.0,4.73775616438357
ZTF18aaqjhqz,58244.549,ZTF18aaqjhqz_VLASS1.2v2,58627.0,VLASS1.2v,0.467,0.146,382.451000000001,SN Ia,0.1,upper_limit,1.2650781638846353e+29,7.553571359909421e+27,1.0478109589041122
ZTF18aaqjhqz,58244.549,ZTF18aaqjhqz_VLASS2.2,59496.0,VLASS2.2,0.299,0.129,1251.451000000001,SN Ia,0.1,upper_limit,8.099750985042955e+28,0.0,3.4286328767123315
ZTF18aaqkcso,58618.609,ZTF18aaqkcso_VLASS3.1,60014.0,VLASS3.1,0.297,0.124,1395.390999999996,SN Ia,0.02,upper_limit,2.876242392144331e+27,0.0,3.8229890410958793
ZTF18aaqkjuw,58419.889,ZTF18aaqkjuw_VLASS2.1,59063.0,VLASS2.1,0.36,0.177,643.1109999999971,SN Ia,0.0966,upper_limit,9.059338943623243e+28,5.994390769725545e+27,1.7619479452054716
ZTF18aaqkjuw,58419.889,ZTF18aaqkjuw_VLASS3.1,59984.0,VLASS3.1,0.32,0.108,1564.1109999999971,SN Ia,0.0966,upper_limit,8.052745727665105e+28,0.0,4.2852356164383485
ZTF18aaqkqxi,58238.619,ZTF18aaqkqxi_VLASS1.2v2,58606.0,VLASS1.2v,0.566,0.182,367.3810000000012,SN Ia,0.0761,upper_limit,8.59802377687518e+28,7.654316418629911e+27,1.0065232876712362
ZTF18aaqkqxi,58238.619,ZTF18aaqkqxi_VLASS2.2,59529.0,VLASS2.2,0.397,0.138,1290.3810000000012,SN Ia,0.0761,upper_limit,6.030769327596196e+28,0.0,3.5352904109589076
ZTF18aaqldvl,59712.679,ZTF18aaqldvl_VLASS3.1,59962.0,VLASS3.1,0.229,0.105,249.32099999999627,SN Ia,0.063,upper_limit,2.341292233271555e+28,8.216590200795623e+27,0.6830712328767021
ZTF18aaqnxjb,59383.619,ZTF18aaqnxjb_VLASS3.1,59983.0,VLASS3.1,0.502,0.124,599.3810000000012,SN Ia,0.05096,detection,3.301653507481366e+28,6.223007369998725e+27,1.6421397260274007
ZTF18aaqpeoq,59703.809,ZTF18aaqpeoq_VLASS3.1,59983.0,VLASS3.1,0.193,0.13,279.1909999999989,SN Ia,0.07544,upper_limit,2.878594087655064e+28,8.152837814896116e+27,0.7649068493150655
ZTF18aaqpjja,58237.599,ZTF18aaqpjja_VLASS1.2v2,58610.0,VLASS1.2v,0.401,0.123,372.400999999998,SN Ia,0.06236,upper_limit,4.013350645253624e+28,7.620961764919265e+27,1.0202767123287617
ZTF18aaqpjja,58237.599,ZTF18aaqpjja_VLASS2.2,59552.0,VLASS2.2,0.196,0.083,1314.400999999998,SN Ia,0.06236,upper_limit,1.9616377218696015e+28,0.0,3.6010986301369807
ZTF18aaqpkvx,58237.599,ZTF18aaqpkvx_VLASS2.1,59065.0,VLASS2.1,0.332,0.152,827.400999999998,SN Ia,0.0842,upper_limit,6.2426595835862755e+28,5.152008828260216e+27,2.2668520547945152
ZTF18aaqpkvx,58237.599,ZTF18aaqpkvx_VLASS3.1,59961.0,VLASS3.1,0.285,0.126,1723.400999999998,SN Ia,0.0842,upper_limit,5.358909582295446e+28,0.0,4.721646575342461
ZTF18aaqqhis,58247.599,ZTF18aaqqhis_VLASS1.2v2,58628.0,VLASS1.2v,0.345,0.156,380.400999999998,SN Ia,0.06,upper_limit,3.185930571178754e+28,7.567144383764473e+27,1.0421945205479397
ZTF18aaqqhis,58247.599,ZTF18aaqqhis_VLASS2.2,59545.0,VLASS2.2,0.263,0.119,1297.400999999998,SN Ia,0.06,upper_limit,2.4286948991884415e+28,0.0,3.5545232876712274
ZTF18aaqqoqs,58251.619,ZTF18aaqqoqs_VLASS1.2v2,58561.0,VLASS1.2v,0.232,0.113,309.3810000000012,SN Ia-91T,0.08,upper_limit,3.9155818223146334e+28,8.011773220286115e+27,0.8476191780821951
ZTF18aaqqoqs,58251.619,ZTF18aaqqoqs_VLASS2.2,59540.0,VLASS2.2,0.256,0.1,1288.3810000000012,SN Ia-91T,0.08,upper_limit,4.32064201082994e+28,0.0,3.529810958904113
ZTF18aaqskoy,58245.799,ZTF18aaqskoy_VLASS2.1,59104.0,VLASS2.1,0.244,0.117,858.2010000000009,SN Ia,0.085,upper_limit,4.6806435098561676e+28,5.034611562572059e+27,2.3512356164383585
ZTF18aaqskoy,58245.799,ZTF18aaqskoy_VLASS3.1,60012.0,VLASS3.1,0.345,0.116,1766.201000000001,SN Ia,0.085,upper_limit,6.618122995493352e+28,0.0,4.838906849315071
ZTF18aaqvuhl,58821.949,ZTF18aaqvuhl_VLASS2.1,59110.0,VLASS2.1,0.364,0.131,288.0509999999995,SN Ia,0.0311,upper_limit,8.664564886174267e+27,8.117000020957176e+27,0.7891808219178068
ZTF18aaqvuhl,58821.949,ZTF18aaqvuhl_VLASS3.1,59968.0,VLASS3.1,0.314,0.165,1146.0509999999997,SN Ia,0.0311,upper_limit,7.474377401809669e+27,0.0,3.139865753424657
ZTF18aaqydat,59372.709,ZTF18aaqydat_VLASS3.1,60004.0,VLASS3.1,0.318,0.137,631.2909999999974,SN Ia,0.04979,upper_limit,1.9932289548202136e+28,6.034557580651616e+27,1.7295643835616368
ZTF18aarbaba,59015.749,ZTF18aarbaba_VLASS2.2,59488.0,VLASS2.2,0.396,0.121,472.25099999999657,SN Ia,0.0594,upper_limit,3.5811042549660117e+28,6.96770213992436e+27,1.2938383561643743
ZTF18aarbgdn,58235.529,ZTF18aarbgdn_VLASS2.1,59133.0,VLASS2.1,0.419,0.133,897.4709999999977,SN Ia,0.044,upper_limit,2.034081625407599e+28,4.882937223032457e+27,2.4588246575342403
ZTF18aarbgdn,58235.529,ZTF18aarbgdn_VLASS3.1,59973.0,VLASS3.1,0.375,0.116,1737.4709999999975,SN Ia,0.044,upper_limit,1.8204787816893785e+28,0.0,4.760194520547938
ZTF18aarbify,58238.539,ZTF18aarbify_VLASS1.2v2,58595.0,VLASS1.2v,0.406,0.152,356.4609999999957,SN Ia,0.0811,upper_limit,7.0525603335949395e+28,7.724977427613088e+27,0.976605479452043
ZTF18aarbify,58238.539,ZTF18aarbify_VLASS2.2,59551.0,VLASS2.2,0.258,0.104,1312.4609999999957,SN Ia,0.0811,upper_limit,4.481676271102203e+28,0.0,3.595783561643824
ZTF18aarcygc,58238.539,ZTF18aarcygc_VLASS1.2v2,58641.0,VLASS1.2v,0.426,0.172,402.4609999999957,SN Ia,0.092,upper_limit,9.66400248382683e+28,7.420514514796993e+27,1.102632876712317
ZTF18aarcygc,58238.539,ZTF18aarcygc_VLASS2.2,59563.0,VLASS2.2,0.435,0.184,1324.4609999999957,SN Ia,0.092,upper_limit,9.868171550386552e+28,0.0,3.628660273972591
ZTF18aarcypa,58247.589,ZTF18aarcypa_VLASS2.2,59547.0,VLASS2.2,0.396,0.115,1299.411,SN Ia,0.032,upper_limit,9.992900834692717e+27,0.0,3.5600301369863017
ZTF18aarikzk,58954.739,ZTF18aarikzk_VLASS2.1,59131.0,VLASS2.1,0.463,0.139,176.2609999999986,SN Ia,0.0563,upper_limit,3.744997093386185e+28,7.369415222174428e+27,0.48290684931506467
ZTF18aarikzk,58954.739,ZTF18aarikzk_VLASS3.1,59966.0,VLASS3.1,0.251,0.1,1011.2609999999986,SN Ia,0.0563,upper_limit,2.0302252061337637e+28,0.0,2.770578082191777
ZTF18aaripcr,58248.629,ZTF18aaripcr_VLASS2.1,59099.0,VLASS2.1,0.327,0.139,850.3709999999992,SN Ia,0.03392,upper_limit,9.297651507997012e+27,5.065260478968723e+27,2.3297835616438336
ZTF18aaripcr,58248.629,ZTF18aaripcr_VLASS3.1,59987.0,VLASS3.1,0.285,0.116,1738.3709999999992,SN Ia,0.03392,upper_limit,8.103457736327671e+27,0.0,4.7626602739726005
ZTF18aarlukc,58633.579,ZTF18aarlukc_VLASS2.1,59128.0,VLASS2.1,0.37,0.141,494.4210000000021,SN Ia,0.0626,upper_limit,3.7329025197076483e+28,6.832325655035539e+27,1.3545780821917865
ZTF18aarlukc,58633.579,ZTF18aarlukc_VLASS3.1,59991.0,VLASS3.1,0.313,0.149,1357.421000000002,SN Ia,0.0626,upper_limit,3.157833753158092e+28,0.0,3.7189616438356223
ZTF18aarnbhk,59879.879,ZTF18aarnbhk_VLASS3.1,59966.0,VLASS3.1,0.368,0.153,86.12099999999919,SN Ia,0.064,upper_limit,3.888240813302917e+28,5.995155971796607e+26,0.2359479452054772
ZTF18aaroihe,58250.559,ZTF18aaroihe_VLASS2.1,59128.0,VLASS2.1,0.285,0.142,877.4409999999989,SN Ia,0.04825,upper_limit,1.6739081297036517e+28,4.959299882984659e+27,2.4039479452054766
ZTF18aaroihe,58250.559,ZTF18aaroihe_VLASS3.1,59991.0,VLASS3.1,0.27,0.112,1740.440999999999,SN Ia,0.04825,upper_limit,1.5858077018245124e+28,0.0,4.768331506849312
ZTF18aartjmf,58318.549,ZTF18aartjmf_VLASS1.2v2,58556.0,VLASS1.2v,0.625,0.168,237.45100000000093,SN Ia,0.0878,upper_limit,1.284072172826197e+29,8.200335631048283e+27,0.6505506849315094
ZTF18aartjmf,58318.549,ZTF18aartjmf_VLASS2.2,59552.0,VLASS2.2,0.369,0.127,1233.451000000001,SN Ia,0.0878,upper_limit,7.581162108365867e+28,0.0,3.379317808219181
ZTF18aarunub,58765.479,ZTF18aarunub_VLASS2.1,59112.0,VLASS2.1,0.458,0.166,346.52100000000064,SN Ia,0.0291,upper_limit,9.517054989992092e+27,7.788696951729578e+27,0.9493726027397278
ZTF18aarunub,58765.479,ZTF18aarunub_VLASS3.1,60014.0,VLASS3.1,0.251,0.109,1248.5210000000006,SN Ia,0.0291,upper_limit,5.215678608052435e+27,0.0,3.4206054794520564
ZTF18aarwxum,58683.639,ZTF18aarwxum_VLASS2.1,59065.0,VLASS2.1,0.266,0.13,381.36099999999715,SN Ia,0.09,upper_limit,5.759343042784431e+28,7.560776118736093e+27,1.0448246575342388
ZTF18aarwxum,58683.639,ZTF18aarwxum_VLASS3.1,59986.0,VLASS3.1,0.297,0.113,1302.3609999999971,SN Ia,0.09,upper_limit,6.430544675590135e+28,0.0,3.5681123287671155
ZTF18aarxzmv,58252.649,ZTF18aarxzmv_VLASS2.1,59104.0,VLASS2.1,0.262,0.12,851.3510000000024,SN Ia,0.07,upper_limit,3.3393535670577024e+28,5.061408504707003e+27,2.3324684931506914
ZTF18aarxzmv,58252.649,ZTF18aarxzmv_VLASS3.1,60026.0,VLASS3.1,0.28,0.104,1773.3510000000024,SN Ia,0.07,upper_limit,3.568774804489148e+28,0.0,4.858495890410966
ZTF18aasdted,58256.699,ZTF18aasdted_VLASS3.1,59986.0,VLASS3.1,0.207,0.108,1729.3009999999997,SN Ia,0.01815,upper_limit,1.6463998147537243e+27,0.0,4.737810958904109
ZTF18aaslhxt,58251.819,ZTF18aaslhxt_VLASS2.1,59074.0,VLASS2.1,0.363,0.132,822.1809999999969,SN Ia,0.06,upper_limit,3.352153035761993e+28,5.174012608605808e+27,2.2525506849314985
ZTF18aaslhxt,58251.819,ZTF18aaslhxt_VLASS3.1,60007.0,VLASS3.1,0.325,0.113,1755.1809999999969,SN Ia,0.06,upper_limit,3.001238943864044e+28,0.0,4.808715068493142
ZTF18aasprui,58336.539,ZTF18aasprui_VLASS2.1,59108.0,VLASS2.1,0.352,0.126,771.4609999999957,SN Ia,0.038,upper_limit,1.2635697835023233e+28,5.398094680042254e+27,2.113591780821906
ZTF18aasprui,58336.539,ZTF18aasprui_VLASS3.1,60001.0,VLASS3.1,0.274,0.115,1664.4609999999957,SN Ia,0.038,upper_limit,9.835742064762403e+27,0.0,4.560167123287659
ZTF18aasxwhv,59443.549,ZTF18aasxwhv_VLASS2.2,59502.0,VLASS2.2,0.408,0.132,58.45100000000093,SN Ia,0.06,upper_limit,3.767709197220092e+28,0.0,0.16013972602739981
ZTF18aasycak,59418.609,ZTF18aasycak_VLASS2.2,59488.0,VLASS2.2,0.28,0.112,69.39099999999598,SN Ia,0.05999,upper_limit,2.5847846875884583e+28,7.50571735916476e+25,0.1901123287671123
ZTF18aasypqx,59631.799,ZTF18aasypqx_VLASS3.1,59967.0,VLASS3.1,0.366,0.117,335.20100000000093,SN Ia-91T,0.073,upper_limit,5.094363057972478e+28,7.859991900886416e+27,0.9183589041095916
ZTF18aataafd,58252.649,ZTF18aataafd_VLASS2.1,59108.0,VLASS2.1,0.337,0.096,855.3510000000024,SN Ia,0.077,upper_limit,5.24758811530194e+28,5.045762206031423e+27,2.3434273972602804
ZTF18aataafd,58252.649,ZTF18aataafd_VLASS3.1,60014.0,VLASS3.1,0.23,0.098,1761.3510000000024,SN Ia,0.077,upper_limit,3.5814399599983573e+28,0.0,4.825619178082198
ZTF18aatezaj,59299.769,ZTF18aatezaj_VLASS3.1,59984.0,VLASS3.1,0.261,0.101,684.2309999999998,SN Ia,0.03419,upper_limit,7.542641259225618e+27,5.79068935885523e+27,1.8746054794520541
ZTF18aatfujv,59612.869,ZTF18aatfujv_VLASS3.1,59979.0,VLASS3.1,0.761,0.139,366.1310000000012,SN Ia-pec,0.027,detection,1.3571320487631986e+28,7.662378878579446e+27,1.0030986301369897
ZTF18aatgdph,59260.789,ZTF18aatgdph_VLASS3.1,59979.0,VLASS3.1,0.247,0.132,718.2109999999957,SN Ia,0.03589,upper_limit,7.885027498049372e+27,5.628801426084437e+27,1.967701369863002
ZTF18aatjfoe,59315.749,ZTF18aatjfoe_VLASS2.2,59532.0,VLASS2.2,0.393,0.129,216.25099999999657,SN Ia,0.081,upper_limit,6.808987583995555e+28,8.092900220397596e+27,0.5924684931506755
ZTF18aatpqxq,59836.609,ZTF18aatpqxq_VLASS3.1,59999.0,VLASS3.1,0.284,0.113,162.39099999999598,SN Ia,0.056,upper_limit,2.27176936435778e+28,6.861832810679721e+27,0.4449068493150575
ZTF18aatrkga,59078.549,ZTF18aatrkga_VLASS3.1,59999.0,VLASS3.1,0.447,0.121,920.4510000000008,SN Ia,0.0285,upper_limit,8.901549063800806e+27,4.797862005728752e+27,2.5217835616438378
ZTF18aatrllk,59240.919,ZTF18aatrllk_VLASS3.1,59999.0,VLASS3.1,0.344,0.127,758.0809999999983,SN Ia,0.05436,upper_limit,2.586906075018722e+28,5.432458149131383e+27,2.076934246575338
ZTF18aatzygk,58251.629,ZTF18aatzygk_VLASS2.1,59065.0,VLASS2.1,0.402,0.187,813.3709999999992,SN Ia,0.08,upper_limit,6.784758157631391e+28,5.216042719639034e+27,2.228413698630135
ZTF18aatzygk,58251.629,ZTF18aatzygk_VLASS3.1,59986.0,VLASS3.1,0.328,0.121,1734.3709999999992,SN Ia,0.08,upper_limit,5.535822576375861e+28,0.0,4.751701369863011
ZTF18aauhxce,58259.639,ZTF18aauhxce_VLASS1.2v2,58612.0,VLASS1.2v,0.278,0.107,352.36099999999715,SN Ia,0.08308,upper_limit,5.0814253039151045e+28,7.751316864379188e+27,0.9653726027397183
ZTF18aauhxce,58259.639,ZTF18aauhxce_VLASS2.2,59540.0,VLASS2.2,0.293,0.106,1280.3609999999971,SN Ia,0.08308,upper_limit,5.355602928227069e+28,0.0,3.507838356164376
ZTF18aauizcr,58259.559,ZTF18aauizcr_VLASS1.2v2,58609.0,VLASS1.2v,0.417,0.112,349.4409999999989,SN Ia,0.03384,upper_limit,1.1799400221262607e+28,7.76996437238425e+27,0.957372602739723
ZTF18aauizcr,58259.559,ZTF18aauizcr_VLASS2.2,59553.0,VLASS2.2,0.311,0.107,1293.440999999999,SN Ia,0.03384,upper_limit,8.80003229931096e+27,0.0,3.5436739726027366
ZTF18aaumeys,58256.579,ZTF18aaumeys_VLASS2.1,59065.0,VLASS2.1,0.348,0.144,808.4210000000021,SN Ia-91T,0.03754,upper_limit,1.2183373198457171e+28,5.2365800763524e+27,2.2148520547945263
ZTF18aaumeys,58256.579,ZTF18aaumeys_VLASS3.1,59986.0,VLASS3.1,0.34,0.118,1729.421000000002,SN Ia-91T,0.03754,upper_limit,1.1903295653665055e+28,0.0,4.738139726027403
ZTF18aaunfqq,58259.649,ZTF18aaunfqq_VLASS2.1,59112.0,VLASS2.1,0.456,0.138,852.3510000000024,SN Ia,0.07109,upper_limit,6.00345279556479e+28,5.057485501033869e+27,2.3352082191780887
ZTF18aaunfqq,58259.649,ZTF18aaunfqq_VLASS3.1,60014.0,VLASS3.1,0.385,0.108,1754.3510000000024,SN Ia,0.07109,upper_limit,5.0687046629220265e+28,0.0,4.806441095890418
ZTF18aaupmks,58251.839,ZTF18aaupmks_VLASS1.2v2,58585.0,VLASS1.2v,1.733,0.15,333.16100000000006,SN Ia,0.04,detection,6.912972217006914e+28,7.872932801544966e+27,0.9127698630136988
ZTF18aaupmks,58251.839,ZTF18aaupmks_VLASS2.2,59549.0,VLASS2.2,1.954,0.233,1297.161,SN Ia,0.04,detection,7.794545708038955e+28,0.0,3.553865753424658
ZTF18aauqdyb,58256.719,ZTF18aauqdyb_VLASS1.2v2,58644.0,VLASS1.2v,0.306,0.126,387.2810000000027,SN Ia-91T,0.12,upper_limit,1.2252585278985474e+29,7.521747941499762e+27,1.0610438356164458
ZTF18aauqdyb,58256.719,ZTF18aauqdyb_VLASS2.2,59500.0,VLASS2.2,0.364,0.127,1243.281000000003,SN Ia-91T,0.12,upper_limit,1.4574970724021938e+29,0.0,3.406249315068501
ZTF18aauvmnq,59407.559,ZTF18aauvmnq_VLASS3.1,60004.0,VLASS3.1,0.669,0.144,596.4409999999989,SN Ia,0.0621,detection,6.637459699172228e+28,6.239131050963085e+27,1.6340849315068462
ZTF18aauvnhh,58257.689,ZTF18aauvnhh_VLASS2.1,59068.0,VLASS2.1,0.225,0.12,810.3110000000015,SN Ia,0.058,upper_limit,1.9361213046416918e+28,5.229249192586116e+27,2.2200301369863054
ZTF18aauvnhh,58257.689,ZTF18aauvnhh_VLASS3.1,59981.0,VLASS3.1,0.315,0.107,1723.3110000000015,SN Ia,0.058,upper_limit,2.710569826498368e+28,0.0,4.7214000000000045
ZTF18aauworo,58263.709,ZTF18aauworo_VLASS2.1,59045.0,VLASS2.1,0.451,0.135,781.2909999999974,SN Ia,0.04981,upper_limit,2.8292271149373085e+28,5.350834734052554e+27,2.140523287671226
ZTF18aauworo,58263.709,ZTF18aauworo_VLASS3.1,59960.0,VLASS3.1,0.46,0.168,1696.2909999999974,SN Ia,0.04981,upper_limit,2.8856861926189844e+28,0.0,4.647372602739719
ZTF18aauxltf,58248.629,ZTF18aauxltf_VLASS1.2v2,58554.0,VLASS1.2v,0.417,0.145,305.3709999999992,SN Ia,0.059,upper_limit,3.7183041180269884e+28,8.033764765443337e+27,0.8366328767123266
ZTF18aauxltf,58248.629,ZTF18aauxltf_VLASS2.2,59562.0,VLASS2.2,0.358,0.121,1313.3709999999992,SN Ia,0.059,upper_limit,3.1922131277066226e+28,0.0,3.5982767123287647
ZTF18aavdwmh,59270.789,ZTF18aavdwmh_VLASS3.1,59986.0,VLASS3.1,0.425,0.155,715.2109999999957,SN Ia,0.073,upper_limit,5.915585518137438e+28,5.643087667429849e+27,1.95948219178081
ZTF18aavjnfx,58251.689,ZTF18aavjnfx_VLASS1.2v2,58560.0,VLASS1.2v,0.424,0.176,308.3110000000015,SN Ia,0.06,upper_limit,3.91546249907186e+28,8.01766233428598e+27,0.8446876712328809
ZTF18aavjnfx,58251.689,ZTF18aavjnfx_VLASS2.2,59486.0,VLASS2.2,0.306,0.131,1234.3110000000015,SN Ia,0.06,upper_limit,2.8257818979150685e+28,0.0,3.381673972602744
ZTF18aavnvmp,58257.579,ZTF18aavnvmp_VLASS2.1,59109.0,VLASS2.1,0.234,0.126,851.4210000000021,SN Ia,0.064,upper_limit,2.4724139954154422e+28,5.061133645425435e+27,2.3326602739726083
ZTF18aavnvmp,58257.579,ZTF18aavnvmp_VLASS3.1,59966.0,VLASS3.1,0.276,0.122,1708.421000000002,SN Ia,0.064,upper_limit,2.9161806099771883e+28,0.0,4.68060547945206
ZTF18aavnxar,58259.629,ZTF18aavnxar_VLASS2.1,59099.0,VLASS2.1,0.22,0.12,839.3709999999992,SN Ia,0.085,upper_limit,4.220252344952283e+28,5.109315973155547e+27,2.2996465753424635
ZTF18aavnxar,58259.629,ZTF18aavnxar_VLASS3.1,59974.0,VLASS3.1,0.306,0.11,1714.3709999999992,SN Ia,0.085,upper_limit,5.869987352524538e+28,0.0,4.6969068493150665
ZTF18aavrmlf,58880.899,ZTF18aavrmlf_VLASS2.1,59063.0,VLASS2.1,0.537,0.202,182.1010000000024,SN Ia-91T,0.113,upper_limit,1.8894763075674455e+29,7.538563775340688e+27,0.498906849315075
ZTF18aavrmlf,58880.899,ZTF18aavrmlf_VLASS3.1,59984.0,VLASS3.1,0.339,0.098,1103.1010000000024,SN Ia-91T,0.113,upper_limit,1.1927978924867114e+29,0.0,3.0221945205479517
ZTF18aavrwhu,58266.629,ZTF18aavrwhu_VLASS1.2v2,58561.0,VLASS1.2v,0.338,0.132,294.3709999999992,SN Ia,0.062,upper_limit,3.3421958526197527e+28,8.088253523935019e+27,0.8064958904109567
ZTF18aavryhc,59913.849,ZTF18aavryhc_VLASS3.1,59974.0,VLASS3.1,0.255,0.113,60.15099999999802,SN Ia,0.05595,upper_limit,2.0360083539935387e+28,0.0,0.16479726027396718
ZTF18aavrzxp,58259.639,ZTF18aavrzxp_VLASS2.1,59062.0,VLASS2.1,0.383,0.163,802.3609999999971,SN Ia,0.07,upper_limit,4.8815741075690845e+28,5.260271542376e+27,2.198249315068485
ZTF18aavrzxp,58259.639,ZTF18aavrzxp_VLASS3.1,59979.0,VLASS3.1,0.399,0.101,1719.3609999999971,SN Ia,0.07,upper_limit,5.085504096397036e+28,0.0,4.710578082191773
ZTF18aavsilo,58959.689,ZTF18aavsilo_VLASS2.2,59488.0,VLASS2.2,0.336,0.141,528.3110000000015,SN Ia,0.04592,upper_limit,1.781509506663535e+28,6.628565997023619e+27,1.447427397260278
ZTF18aavvnzu,59324.829,ZTF18aavvnzu_VLASS3.1,59985.0,VLASS3.1,0.307,0.119,660.1710000000021,SN Ia,0.0498,upper_limit,1.9250812390992127e+28,5.906694968202563e+27,1.8086876712328825
ZTF18aawczad,58259.629,ZTF18aawczad_VLASS2.1,59099.0,VLASS2.1,0.345,0.134,839.3709999999992,SN Ia,0.0682,upper_limit,4.163612358381894e+28,5.109315973155547e+27,2.2996465753424635
ZTF18aawczad,58259.629,ZTF18aawczad_VLASS3.1,59974.0,VLASS3.1,0.317,0.137,1714.3709999999992,SN Ia,0.0682,upper_limit,3.8256959930639432e+28,0.0,4.6969068493150665
ZTF18aawdpnm,58266.569,ZTF18aawdpnm_VLASS1.2v2,58573.0,VLASS1.2v,0.742,0.266,306.43099999999686,SN Ia,0.0439,upper_limit,3.585250928755631e+28,8.027937596085763e+27,0.8395369863013612
ZTF18aawdpnm,58266.569,ZTF18aawdpnm_VLASS2.2,59502.0,VLASS2.2,0.298,0.117,1235.4309999999969,SN Ia,0.0439,upper_limit,1.4398986209827196e+28,0.0,3.384742465753416
ZTF18aawitry,59500.599,ZTF18aawitry_VLASS3.1,59983.0,VLASS3.1,0.341,0.128,482.400999999998,SN Ia,0.089,upper_limit,7.21035561350938e+28,6.904501098478137e+27,1.3216465753424604
ZTF18aawjywv,58262.769,ZTF18aawjywv_VLASS1.2v2,58609.0,VLASS1.2v,0.234,0.116,346.23099999999977,SN Ia,0.04,upper_limit,9.33430755210397e+27,7.790505176319097e+27,0.9485780821917802
ZTF18aawjywv,58262.769,ZTF18aawjywv_VLASS2.2,59495.0,VLASS2.2,0.364,0.121,1232.2309999999998,SN Ia,0.04,upper_limit,1.4520033969939508e+28,0.0,3.3759753424657526
ZTF18aawmeiw,59857.539,ZTF18aawmeiw_VLASS3.1,59983.0,VLASS3.1,1.281,0.227,125.46099999999568,SN Ia,0.036,detection,4.11512388253772e+28,4.602060778183166e+27,0.3437287671232758
ZTF18aawmxdx,58457.859,ZTF18aawmxdx_VLASS2.1,59125.0,VLASS2.1,0.257,0.118,667.140999999996,SN Ia,0.0425,upper_limit,1.1615106060834618e+28,5.872035281830638e+27,1.8277835616438247
ZTF18aawmxdx,58457.859,ZTF18aawmxdx_VLASS3.1,59961.0,VLASS3.1,0.282,0.127,1503.140999999996,SN Ia,0.0425,upper_limit,1.2744980191266002e+28,0.0,4.1181945205479344
ZTF18aawpcel,58269.599,ZTF18aawpcel_VLASS2.1,59026.0,VLASS2.1,0.244,0.095,756.400999999998,SN Ia,0.156,upper_limit,1.727470502072103e+29,5.448491190626342e+27,2.07233150684931
ZTF18aawpcel,58269.599,ZTF18aawpcel_VLASS3.1,59957.0,VLASS3.1,0.251,0.103,1687.400999999998,SN Ia,0.156,upper_limit,1.777029082049582e+29,0.0,4.623016438356159
ZTF18aawurud,58322.689,ZTF18aawurud_VLASS2.1,59072.0,VLASS2.1,0.251,0.129,749.3110000000015,SN Ia,0.05,upper_limit,1.5870456808663282e+28,5.488354122581123e+27,2.0529068493150726
ZTF18aawurud,58322.689,ZTF18aawurud_VLASS3.1,59999.0,VLASS3.1,0.338,0.116,1676.3110000000015,SN Ia,0.05,upper_limit,2.1371372116845372e+28,0.0,4.592632876712333
ZTF18aawxlxf,58266.619,ZTF18aawxlxf_VLASS2.1,59084.0,VLASS2.1,0.276,0.122,817.3810000000012,SN Ia,0.08213,upper_limit,4.9237974051983025e+28,5.19605528909879e+27,2.2394000000000034
ZTF18aawxlxf,58266.619,ZTF18aawxlxf_VLASS3.1,60003.0,VLASS3.1,0.255,0.097,1736.3810000000012,SN Ia,0.08213,upper_limit,4.549160646107126e+28,0.0,4.757208219178086
ZTF18aawzens,59787.629,ZTF18aawzens_VLASS3.1,59966.0,VLASS3.1,0.266,0.098,178.3709999999992,SN Ia,0.091,upper_limit,5.895951123246226e+28,7.43294357295173e+27,0.48868767123287454
ZTF18aaxavsk,58268.749,ZTF18aaxavsk_VLASS2.1,59067.0,VLASS2.1,0.355,0.137,798.2509999999966,SN Ia,0.08,upper_limit,5.991515288455582e+28,5.276503083814874e+27,2.186989041095881
