name,visual_obs_date,name_epoch,vlass_obs_date,epoch,flux,rms,days_diff,type,redshift
ZTF24aaegskb,60358.669,ZTF24aaegskb_VLASS2.1,59097.0,VLASS2.1,0.314,0.148,-1261.6690000000017,SN Ia,0.05
ZTF24aaegskb,60358.669,ZTF24aaegskb_VLASS3.1,59970.0,VLASS3.1,0.378,0.144,-388.6690000000017,SN Ia,0.05
ZTF24aaegymd,60348.699,ZTF24aaegymd_VLASS1.2v2,58617.0,VLASS1.2v,0.277,0.119,-1731.6990000000003,SN Ia,0.081
ZTF24aaegymd,60348.699,ZTF24aaegymd_VLASS2.2,59531.0,VLASS2.2,0.238,0.095,-817.6990000000005,SN Ia,0.081
ZTF24aaehfgk,60345.669,ZTF24aaehfgk_VLASS1.2v2,58662.0,VLASS1.2v,0.288,0.143,-1683.6690000000017,SN Ia,0.055
ZTF24aaehfgk,60345.669,ZTF24aaehfgk_VLASS2.2,59625.0,VLASS2.2,0.256,0.114,-720.6690000000017,SN Ia,0.055
ZTF24aaehvnx,60359.679,ZTF24aaehvnx_VLASS1.2v2,58586.0,VLASS1.2v,0.27,0.102,-1773.6790000000035,SN Ia,0.023
ZTF24aaehvnx,60359.679,ZTF24aaehvnx_VLASS2.2,59562.0,VLASS2.2,0.276,0.106,-797.6790000000037,SN Ia,0.023
ZTF24aaeikvz,60359.699,ZTF24aaeikvz_VLASS1.1v2,58134.0,VLASS1.1v,0.333,0.166,-2225.6990000000005,SN Ia,0.0567
ZTF24aaeikvz,60359.699,ZTF24aaeikvz_VLASS2.1,59077.0,VLASS2.1,0.638,0.178,-1282.6990000000003,SN Ia,0.0567
ZTF24aaeikvz,60359.699,ZTF24aaeikvz_VLASS3.1,60008.0,VLASS3.1,0.191,0.106,-351.6990000000005,SN Ia,0.0567
ZTF24aaejecr,60342.869,ZTF24aaejecr_VLASS1.1v2,58019.0,VLASS1.1v,0.455,0.17,-2323.868999999999,SN II,0.00797
ZTF24aaejecr,60342.869,ZTF24aaejecr_VLASS2.1,59063.0,VLASS2.1,0.41,0.201,-1279.8689999999988,SN II,0.00797
ZTF24aaejecr,60342.869,ZTF24aaejecr_VLASS3.1,59984.0,VLASS3.1,0.3,0.111,-358.8689999999988,SN II,0.00797
ZTF24aaejjfw,60344.829,ZTF24aaejjfw_VLASS1.2v2,58586.0,VLASS1.2v,0.401,0.122,-1758.828999999998,SN Ia-91T,0.0709
ZTF24aaejjfw,60344.829,ZTF24aaejjfw_VLASS2.2,59547.0,VLASS2.2,0.217,0.101,-797.8289999999979,SN Ia-91T,0.0709
ZTF24aaejjxd,60341.749,ZTF24aaejjxd_VLASS1.2v2,58604.0,VLASS1.2v,0.315,0.118,-1737.7490000000034,SN Ia,0.066
ZTF24aaejjxd,60341.749,ZTF24aaejjxd_VLASS2.2,59491.0,VLASS2.2,0.316,0.136,-850.7490000000034,SN Ia,0.066
ZTF24aaejkyp,60359.779,ZTF24aaejkyp_VLASS1.2v2,58617.0,VLASS1.2v,0.259,0.116,-1742.7790000000025,SN IIb,0.025
ZTF24aaejkyp,60359.779,ZTF24aaejkyp_VLASS2.2,59511.0,VLASS2.2,0.368,0.145,-848.7790000000023,SN IIb,0.025
ZTF24aaejrzs,60353.809,ZTF24aaejrzs_VLASS1.2v2,58587.0,VLASS1.2v,0.31,0.113,-1766.809000000001,SN II,0.0178
ZTF24aaejrzs,60353.809,ZTF24aaejrzs_VLASS2.2,59532.0,VLASS2.2,0.308,0.13,-821.8090000000011,SN II,0.0178
ZTF24aaejsaf,60353.769,ZTF24aaejsaf_VLASS1.2v2,58561.0,VLASS1.2v,0.332,0.119,-1792.7690000000002,SN Ia,0.06489
ZTF24aaejsaf,60353.769,ZTF24aaejsaf_VLASS2.2,59540.0,VLASS2.2,0.43,0.136,-813.7690000000002,SN Ia,0.06489
ZTF24aaejvcx,60344.779,ZTF24aaejvcx_VLASS1.2v2,58553.0,VLASS1.2v,0.563,0.2,-1791.7790000000025,SN II,0.00963
ZTF24aaejvcx,60344.779,ZTF24aaejvcx_VLASS2.2,59601.0,VLASS2.2,0.316,0.16,-743.7790000000023,SN II,0.00963
ZTF24aaejwkz,60346.839,ZTF24aaejwkz_VLASS1.1v2,58046.0,VLASS1.1v,0.38,0.128,-2300.839,SN Ia,0.063
ZTF24aaejwkz,60346.839,ZTF24aaejwkz_VLASS2.1,59068.0,VLASS2.1,0.407,0.138,-1278.839,SN Ia,0.063
ZTF24aaejwkz,60346.839,ZTF24aaejwkz_VLASS3.1,59981.0,VLASS3.1,0.427,0.112,-365.83899999999994,SN Ia,0.063
ZTF24aaejwvu,60359.849,ZTF24aaejwvu_VLASS1.2v2,58607.0,VLASS1.2v,0.42,0.145,-1752.849000000002,SN IIn,0.143
ZTF24aaejwvu,60359.849,ZTF24aaejwvu_VLASS2.2,59520.0,VLASS2.2,0.343,0.135,-839.849000000002,SN IIn,0.143
ZTF24aaejwxv,60341.789,ZTF24aaejwxv_VLASS1.1v2,58032.0,VLASS1.1v,0.237,0.119,-2309.7890000000043,SN Ia,0.056
ZTF24aaejwxv,60341.789,ZTF24aaejwxv_VLASS2.1,59080.0,VLASS2.1,0.303,0.145,-1261.7890000000043,SN Ia,0.056
ZTF24aaejwxv,60341.789,ZTF24aaejwxv_VLASS3.1,59983.0,VLASS3.1,0.215,0.099,-358.7890000000043,SN Ia,0.056
ZTF24aaejytl,60345.799,ZTF24aaejytl_VLASS1.2v2,58594.0,VLASS1.2v,0.387,0.204,-1751.798999999999,SN Ia,0.081
ZTF24aaejytl,60345.799,ZTF24aaejytl_VLASS2.2,59560.0,VLASS2.2,0.306,0.121,-785.7989999999991,SN Ia,0.081
ZTF24aaekazg,60345.859,ZTF24aaekazg_VLASS1.1v2,58154.0,VLASS1.1v,0.404,0.115,-2191.859000000004,SN II,0.023
ZTF24aaekazg,60345.859,ZTF24aaekazg_VLASS2.1,59149.0,VLASS2.1,0.65,0.271,-1196.859000000004,SN II,0.023
ZTF24aaekazg,60345.859,ZTF24aaekazg_VLASS3.1,60103.0,VLASS3.1,0.3,0.142,-242.859000000004,SN II,0.023
ZTF24aaekbim,60341.879,ZTF24aaekbim_VLASS1.2v2,58554.0,VLASS1.2v,0.375,0.142,-1787.8790000000008,SN Ia,0.041
ZTF24aaekbim,60341.879,ZTF24aaekbim_VLASS2.2,59562.0,VLASS2.2,0.34,0.118,-779.8790000000008,SN Ia,0.041
ZTF24aaekbjb,60341.879,ZTF24aaekbjb_VLASS1.2v2,58554.0,VLASS1.2v,0.376,0.147,-1787.8790000000008,SN Ia,0.031
ZTF24aaekbjb,60341.879,ZTF24aaekbjb_VLASS2.2,59562.0,VLASS2.2,0.458,0.147,-779.8790000000008,SN Ia,0.031
ZTF24aaekbjg,60343.809,ZTF24aaekbjg_VLASS1.1v2,58074.0,VLASS1.1v,0.451,0.221,-2269.809000000001,SN Ia,0.079
ZTF24aaekbjg,60343.809,ZTF24aaekbjg_VLASS2.1,59045.0,VLASS2.1,0.44,0.19,-1298.809000000001,SN Ia,0.079
ZTF24aaekbjg,60343.809,ZTF24aaekbjg_VLASS3.1,59967.0,VLASS3.1,0.508,0.129,-376.8090000000011,SN Ia,0.079
ZTF24aaekblj,60343.849,ZTF24aaekblj_VLASS1.2v2,58554.0,VLASS1.2v,0.314,0.142,-1789.849000000002,SN Ia,0.0321
ZTF24aaekblj,60343.849,ZTF24aaekblj_VLASS2.2,59562.0,VLASS2.2,0.273,0.127,-781.849000000002,SN Ia,0.0321
ZTF24aaekbmc,60345.899,ZTF24aaekbmc_VLASS1.1v2,58028.0,VLASS1.1v,0.34,0.093,-2317.8989999999976,SN Ia,0.05846
ZTF24aaekbmc,60345.899,ZTF24aaekbmc_VLASS2.1,59098.0,VLASS2.1,0.313,0.129,-1247.8989999999976,SN Ia,0.05846
ZTF24aaekbmc,60345.899,ZTF24aaekbmc_VLASS3.1,59974.0,VLASS3.1,0.354,0.098,-371.8989999999976,SN Ia,0.05846
ZTF24aaekboj,60359.859,ZTF24aaekboj_VLASS1.1v2,58074.0,VLASS1.1v,0.816,0.305,-2285.859000000004,SN Ia,0.03996
ZTF24aaekboj,60359.859,ZTF24aaekboj_VLASS2.1,59045.0,VLASS2.1,0.437,0.172,-1314.859000000004,SN Ia,0.03996
ZTF24aaekboj,60359.859,ZTF24aaekboj_VLASS3.1,59967.0,VLASS3.1,0.344,0.136,-392.859000000004,SN Ia,0.03996
ZTF24aaekbou,60353.769,ZTF24aaekbou_VLASS1.1v2,58084.0,VLASS1.1v,0.288,0.117,-2269.769,SN Ia,0.08671
ZTF24aaekbou,60353.769,ZTF24aaekbou_VLASS2.1,59104.0,VLASS2.1,0.387,0.119,-1249.7690000000002,SN Ia,0.08671
ZTF24aaekbou,60353.769,ZTF24aaekbou_VLASS3.1,59980.0,VLASS3.1,0.279,0.125,-373.76900000000023,SN Ia,0.08671
ZTF24aaekbxi,60341.869,ZTF24aaekbxi_VLASS1.2v2,58607.0,VLASS1.2v,0.252,0.11,-1734.8689999999988,SN Ia,0.029
ZTF24aaekbxi,60341.869,ZTF24aaekbxi_VLASS2.2,59532.0,VLASS2.2,0.381,0.127,-809.8689999999988,SN Ia,0.029
ZTF24aaekbzn,60341.819,ZTF24aaekbzn_VLASS1.1v2,58009.0,VLASS1.1v,0.273,0.126,-2332.819000000003,SN Ia,0.067
ZTF24aaekbzn,60341.819,ZTF24aaekbzn_VLASS2.1,59063.0,VLASS2.1,0.369,0.137,-1278.8190000000031,SN Ia,0.067
ZTF24aaekbzn,60341.819,ZTF24aaekbzn_VLASS3.1,59984.0,VLASS3.1,0.212,0.113,-357.81900000000314,SN Ia,0.067
ZTF24aaekclg,60359.789,ZTF24aaekclg_VLASS1.1v2,58068.0,VLASS1.1v,0.318,0.097,-2291.7890000000043,SN II,0.04
ZTF24aaekclg,60359.789,ZTF24aaekclg_VLASS2.1,59062.0,VLASS2.1,0.423,0.199,-1297.7890000000043,SN II,0.04
ZTF24aaekclg,60359.789,ZTF24aaekclg_VLASS3.1,59979.0,VLASS3.1,0.323,0.102,-380.7890000000043,SN II,0.04
ZTF24aaekmks,60341.879,ZTF24aaekmks_VLASS1.2v2,58655.0,VLASS1.2v,0.302,0.118,-1686.8790000000008,SN Ia,0.02
ZTF24aaekmks,60341.879,ZTF24aaekmks_VLASS2.2,59558.0,VLASS2.2,0.361,0.123,-783.8790000000008,SN Ia,0.02
ZTF24aaekmnz,60341.879,ZTF24aaekmnz_VLASS1.1v2,58119.0,VLASS1.1v,0.459,0.168,-2222.879000000001,SN II,0.02
ZTF24aaekmnz,60341.879,ZTF24aaekmnz_VLASS2.1,59096.0,VLASS2.1,0.349,0.174,-1245.8790000000008,SN II,0.02
ZTF24aaekmnz,60341.879,ZTF24aaekmnz_VLASS3.1,60022.0,VLASS3.1,0.498,0.152,-319.8790000000008,SN II,0.02
ZTF24aaekobc,60358.909,ZTF24aaekobc_VLASS1.1v2,58030.0,VLASS1.1v,0.273,0.127,-2328.9089999999997,SN Ia,0.045
ZTF24aaekobc,60358.909,ZTF24aaekobc_VLASS2.1,59074.0,VLASS2.1,0.332,0.132,-1284.9089999999997,SN Ia,0.045
ZTF24aaekobc,60358.909,ZTF24aaekobc_VLASS3.1,60007.0,VLASS3.1,0.227,0.106,-351.90899999999965,SN Ia,0.045
ZTF24aaekphr,60344.929,ZTF24aaekphr_VLASS1.2v2,58653.0,VLASS1.2v,0.402,0.173,-1691.9290000000035,SN Ia,0.02253
ZTF24aaekphr,60344.929,ZTF24aaekphr_VLASS2.2,59611.0,VLASS2.2,0.333,0.148,-733.9290000000037,SN Ia,0.02253
ZTF24aaemydm,60347.749,ZTF24aaemydm_VLASS1.2v2,58664.0,VLASS1.2v,0.322,0.143,-1683.7490000000034,SN II,0.01260
ZTF24aaemydm,60347.749,ZTF24aaemydm_VLASS2.2,59625.0,VLASS2.2,0.298,0.117,-722.7490000000034,SN II,0.01260
ZTF24aaennqr,60344.749,ZTF24aaennqr_VLASS1.1v2,58011.0,VLASS1.1v,0.327,0.13,-2333.749000000003,SN IIn,0.037
ZTF24aaennqr,60344.749,ZTF24aaennqr_VLASS2.1,59070.0,VLASS2.1,0.308,0.128,-1274.7490000000034,SN IIn,0.037
ZTF24aaennqr,60344.749,ZTF24aaennqr_VLASS3.1,59991.0,VLASS3.1,0.306,0.131,-353.74900000000343,SN IIn,0.037
ZTF24aaeopqq,60359.699,ZTF24aaeopqq_VLASS1.2v2,58593.0,VLASS1.2v,0.421,0.163,-1766.6990000000003,SN Ia,0.08
ZTF24aaeopqq,60359.699,ZTF24aaeopqq_VLASS2.2,59547.0,VLASS2.2,0.272,0.119,-812.6990000000005,SN Ia,0.08
ZTF24aaerzgz,60381.849,ZTF24aaerzgz_VLASS1.1v2,58006.0,VLASS1.1v,0.317,0.124,-2375.849000000002,SN IIn,0.1
ZTF24aaerzgz,60381.849,ZTF24aaerzgz_VLASS2.1,59072.0,VLASS2.1,0.306,0.114,-1309.849000000002,SN IIn,0.1
ZTF24aaerzgz,60381.849,ZTF24aaerzgz_VLASS3.1,59999.0,VLASS3.1,0.327,0.113,-382.849000000002,SN IIn,0.1
ZTF24aafaoad,60343.829,ZTF24aafaoad_VLASS1.1v2,58098.0,VLASS1.1v,0.342,0.118,-2245.828999999998,SN Ia,0.06
ZTF24aafaoad,60343.829,ZTF24aafaoad_VLASS2.1,59067.0,VLASS2.1,0.372,0.139,-1276.828999999998,SN Ia,0.06
ZTF24aafaoad,60343.829,ZTF24aafaoad_VLASS3.1,60002.0,VLASS3.1,0.413,0.131,-341.8289999999979,SN Ia,0.06
ZTF24aaffjrc,60359.709,ZTF24aaffjrc_VLASS1.1v2,58011.0,VLASS1.1v,0.403,0.16,-2348.7090000000026,SN Ia,0.05
ZTF24aaffjrc,60359.709,ZTF24aaffjrc_VLASS2.1,59094.0,VLASS2.1,0.326,0.146,-1265.7090000000026,SN Ia,0.05
ZTF24aaffjrc,60359.709,ZTF24aaffjrc_VLASS3.1,60008.0,VLASS3.1,0.28,0.119,-351.70900000000256,SN Ia,0.05
ZTF24aafhfnk,60359.679,ZTF24aafhfnk_VLASS1.1v2,58078.0,VLASS1.1v,0.325,0.13,-2281.6790000000037,SN Ia,0.062
ZTF24aafhfnk,60359.679,ZTF24aafhfnk_VLASS2.1,59048.0,VLASS2.1,0.395,0.174,-1311.6790000000035,SN Ia,0.062
ZTF24aafhfnk,60359.679,ZTF24aafhfnk_VLASS3.1,59958.0,VLASS3.1,0.345,0.118,-401.6790000000037,SN Ia,0.062
ZTF24aafitir,60364.839,ZTF24aafitir_VLASS1.1v2,58154.0,VLASS1.1v,0.36,0.154,-2210.839,SN Ia,0.04521
ZTF24aafitir,60364.839,ZTF24aafitir_VLASS2.1,59149.0,VLASS2.1,0.905,0.379,-1215.839,SN Ia,0.04521
ZTF24aafitir,60364.839,ZTF24aafitir_VLASS3.1,60103.0,VLASS3.1,0.362,0.145,-261.83899999999994,SN Ia,0.04521
ZTF24aafqard,60359.859,ZTF24aafqard_VLASS1.2v2,58617.0,VLASS1.2v,0.34,0.129,-1742.859000000004,SN Ia,0.083
ZTF24aafqard,60359.859,ZTF24aafqard_VLASS2.2,59506.0,VLASS2.2,0.294,0.127,-853.859000000004,SN Ia,0.083
ZTF24aafqxmg,60388.789,ZTF24aafqxmg_VLASS1.1v2,58042.0,VLASS1.1v,0.236,0.111,-2346.7890000000043,SN IIn,0.1
ZTF24aafqxmg,60388.789,ZTF24aafqxmg_VLASS2.1,59093.0,VLASS2.1,0.297,0.119,-1295.7890000000043,SN IIn,0.1
ZTF24aafqxmg,60388.789,ZTF24aafqxmg_VLASS3.1,59985.0,VLASS3.1,0.305,0.109,-403.7890000000043,SN IIn,0.1
ZTF24aafqxyz,60359.799,ZTF24aafqxyz_VLASS1.1v2,58081.0,VLASS1.1v,0.325,0.153,-2278.798999999999,SN Ia,0.07033
ZTF24aafqxyz,60359.799,ZTF24aafqxyz_VLASS2.1,59096.0,VLASS2.1,0.236,0.13,-1263.798999999999,SN Ia,0.07033
ZTF24aafqxyz,60359.799,ZTF24aafqxyz_VLASS3.1,60004.0,VLASS3.1,0.291,0.13,-355.79899999999907,SN Ia,0.07033
ZTF24aafqyax,60359.859,ZTF24aafqyax_VLASS1.2v2,58554.0,VLASS1.2v,0.416,0.141,-1805.859000000004,SN Ia,0.05457
ZTF24aafqyax,60359.859,ZTF24aafqyax_VLASS2.2,59547.0,VLASS2.2,0.253,0.129,-812.859000000004,SN Ia,0.05457
ZTF24aafroqa,60364.739,ZTF24aafroqa_VLASS1.2v2,58584.0,VLASS1.2v,0.449,0.151,-1780.7390000000014,SN Ia,0.034
ZTF24aafroqa,60364.739,ZTF24aafroqa_VLASS2.2,59610.0,VLASS2.2,0.321,0.158,-754.7390000000014,SN Ia,0.034
ZTF24aagchqx,60353.749,ZTF24aagchqx_VLASS1.1v2,58082.0,VLASS1.1v,0.265,0.1,-2271.749000000003,SN II,0.015
ZTF24aagchqx,60353.749,ZTF24aagchqx_VLASS2.1,59131.0,VLASS2.1,0.331,0.13,-1222.7490000000034,SN II,0.015
ZTF24aagchqx,60353.749,ZTF24aagchqx_VLASS3.1,59962.0,VLASS3.1,0.25,0.102,-391.74900000000343,SN II,0.015
ZTF24aagcvjg,60354.519,ZTF24aagcvjg_VLASS1.1v2,58011.0,VLASS1.1v,0.305,0.103,-2343.519,SN Ia,0.025
ZTF24aagcvjg,60354.519,ZTF24aagcvjg_VLASS2.1,59079.0,VLASS2.1,0.349,0.137,-1275.5190000000002,SN Ia,0.025
ZTF24aagcvjg,60354.519,ZTF24aagcvjg_VLASS3.1,59992.0,VLASS3.1,0.334,0.154,-362.51900000000023,SN Ia,0.025
ZTF24aagfeti,60412.679,ZTF24aagfeti_VLASS1.2v2,58598.0,VLASS1.2v,0.313,0.137,-1814.6790000000035,SN Ia,0.054
ZTF24aagfeti,60412.679,ZTF24aagfeti_VLASS2.2,59548.0,VLASS2.2,0.297,0.117,-864.6790000000037,SN Ia,0.054
ZTF24aagfewl,60369.749,ZTF24aagfewl_VLASS1.2v2,58573.0,VLASS1.2v,0.529,0.143,-1796.7490000000034,SN Ia,0.05290
ZTF24aagfewl,60369.749,ZTF24aagfewl_VLASS2.2,59502.0,VLASS2.2,0.337,0.096,-867.7490000000034,SN Ia,0.05290
ZTF24aagijmg,60378.619,ZTF24aagijmg_VLASS1.2v2,58628.0,VLASS1.2v,0.405,0.142,-1750.6189999999988,SN Ia,0.04255
ZTF24aagijmg,60378.619,ZTF24aagijmg_VLASS2.2,59545.0,VLASS2.2,0.302,0.11,-833.6189999999988,SN Ia,0.04255
ZTF24aagiouv,60364.759,ZTF24aagiouv_VLASS1.2v2,58591.0,VLASS1.2v,0.465,0.142,-1773.7589999999982,SN Ia,0.04419
ZTF24aagiouv,60364.759,ZTF24aagiouv_VLASS2.2,59538.0,VLASS2.2,0.466,0.16,-826.7589999999982,SN Ia,0.04419
ZTF24aagirej,60364.609,ZTF24aagirej_VLASS1.2v2,58599.0,VLASS1.2v,0.327,0.118,-1765.609000000004,SN Ia,0.03563
ZTF24aagirej,60364.609,ZTF24aagirej_VLASS2.2,59529.0,VLASS2.2,0.321,0.103,-835.609000000004,SN Ia,0.03563
ZTF24aagkjca,60364.749,ZTF24aagkjca_VLASS1.2v2,58641.0,VLASS1.2v,0.591,0.192,-1723.7490000000034,SN Ic,0.02
ZTF24aagkjca,60364.749,ZTF24aagkjca_VLASS2.2,59563.0,VLASS2.2,0.516,0.128,-801.7490000000034,SN Ic,0.02
ZTF24aagkqat,60364.779,ZTF24aagkqat_VLASS1.1v2,58130.0,VLASS1.1v,0.297,0.132,-2234.7790000000023,SN Ia-91T,0.081
ZTF24aagkqat,60364.779,ZTF24aagkqat_VLASS2.1,59083.0,VLASS2.1,0.5,0.161,-1281.7790000000025,SN Ia-91T,0.081
ZTF24aagkqat,60364.779,ZTF24aagkqat_VLASS3.1,59977.0,VLASS3.1,0.268,0.115,-387.7790000000022,SN Ia-91T,0.081
ZTF24aagkvog,60359.799,ZTF24aagkvog_VLASS1.1v2,58119.0,VLASS1.1v,0.571,0.148,-2240.798999999999,SN Ia,0.026
ZTF24aagkvog,60359.799,ZTF24aagkvog_VLASS2.1,59096.0,VLASS2.1,0.379,0.137,-1263.798999999999,SN Ia,0.026
ZTF24aagkvog,60359.799,ZTF24aagkvog_VLASS3.1,60022.0,VLASS3.1,0.354,0.127,-337.79899999999907,SN Ia,0.026
ZTF24aagkwfe,60379.849,ZTF24aagkwfe_VLASS1.1v2,58027.0,VLASS1.1v,0.283,0.121,-2352.849000000002,SN Ia,0.03
ZTF24aagkwfe,60379.849,ZTF24aagkwfe_VLASS2.1,59096.0,VLASS2.1,0.335,0.119,-1283.849000000002,SN Ia,0.03
ZTF24aagkwfe,60379.849,ZTF24aagkwfe_VLASS3.1,59974.0,VLASS3.1,0.36,0.127,-405.849000000002,SN Ia,0.03
ZTF24aagmhtq,60380.789,ZTF24aagmhtq_VLASS1.1v2,58089.0,VLASS1.1v,0.323,0.102,-2291.7890000000043,SN II,0.02309
ZTF24aagmhtq,60380.789,ZTF24aagmhtq_VLASS2.1,59104.0,VLASS2.1,0.36,0.142,-1276.7890000000043,SN II,0.02309
ZTF24aagmhtq,60380.789,ZTF24aagmhtq_VLASS3.1,60026.0,VLASS3.1,0.289,0.126,-354.7890000000043,SN II,0.02309
ZTF24aagnlaw,60379.589,ZTF24aagnlaw_VLASS1.1v2,58018.0,VLASS1.1v,0.361,0.157,-2361.589,SN Ia-SC,0.13
ZTF24aagnlaw,60379.589,ZTF24aagnlaw_VLASS2.1,59128.0,VLASS2.1,0.296,0.138,-1251.589,SN Ia-SC,0.13
ZTF24aagnlaw,60379.589,ZTF24aagnlaw_VLASS3.1,59991.0,VLASS3.1,0.299,0.086,-388.58899999999994,SN Ia-SC,0.13
ZTF24aagolgy,60373.789,ZTF24aagolgy_VLASS1.1v2,58040.0,VLASS1.1v,0.2,0.1,-2333.7890000000043,SN Ia,0.069
ZTF24aagolgy,60373.789,ZTF24aagolgy_VLASS2.1,59108.0,VLASS2.1,0.388,0.138,-1265.7890000000043,SN Ia,0.069
ZTF24aagolgy,60373.789,ZTF24aagolgy_VLASS3.1,60001.0,VLASS3.1,0.271,0.088,-372.7890000000043,SN Ia,0.069
ZTF24aagoljl,60373.809,ZTF24aagoljl_VLASS1.1v2,58082.0,VLASS1.1v,0.322,0.118,-2291.809000000001,SN Ia,0.03713
ZTF24aagoljl,60373.809,ZTF24aagoljl_VLASS2.1,59103.0,VLASS2.1,0.303,0.137,-1270.809000000001,SN Ia,0.03713
ZTF24aagoljl,60373.809,ZTF24aagoljl_VLASS3.1,59966.0,VLASS3.1,0.321,0.119,-407.8090000000011,SN Ia,0.03713
ZTF24aagomqx,60373.789,ZTF24aagomqx_VLASS1.1v2,58068.0,VLASS1.1v,0.295,0.119,-2305.7890000000043,SN Ia,0.06
ZTF24aagomqx,60373.789,ZTF24aagomqx_VLASS2.1,59062.0,VLASS2.1,0.538,0.156,-1311.7890000000043,SN Ia,0.06
ZTF24aagomqx,60373.789,ZTF24aagomqx_VLASS3.1,59979.0,VLASS3.1,0.318,0.106,-394.7890000000043,SN Ia,0.06
ZTF24aagoxws,60378.789,ZTF24aagoxws_VLASS1.1v2,58088.0,VLASS1.1v,0.351,0.145,-2290.7890000000043,SN Ia,0.079
ZTF24aagoxws,60378.789,ZTF24aagoxws_VLASS2.1,59093.0,VLASS2.1,0.476,0.134,-1285.7890000000043,SN Ia,0.079
ZTF24aagoxws,60378.789,ZTF24aagoxws_VLASS3.1,59985.0,VLASS3.1,0.274,0.105,-393.7890000000043,SN Ia,0.079
ZTF24aagozfg,60369.729,ZTF24aagozfg_VLASS1.1v2,58017.0,VLASS1.1v,0.338,0.133,-2352.7289999999994,SN Ia,0.028
ZTF24aagozfg,60369.729,ZTF24aagozfg_VLASS3.1,59981.0,VLASS3.1,0.272,0.113,-388.72899999999936,SN Ia,0.028
ZTF24aagozyk,60386.729,ZTF24aagozyk_VLASS1.1v2,58088.0,VLASS1.1v,0.329,0.136,-2298.7289999999994,SN II,0.0267
ZTF24aagozyk,60386.729,ZTF24aagozyk_VLASS2.1,59062.0,VLASS2.1,0.418,0.162,-1324.7289999999994,SN II,0.0267
ZTF24aagozyk,60386.729,ZTF24aagozyk_VLASS3.1,59979.0,VLASS3.1,0.478,0.12,-407.72899999999936,SN II,0.0267
ZTF24aagpsfh,60364.569,ZTF24aagpsfh_VLASS1.1v2,58027.0,VLASS1.1v,0.397,0.134,-2337.569000000003,SN II,0.01
ZTF24aagpsfh,60364.569,ZTF24aagpsfh_VLASS2.1,59047.0,VLASS2.1,0.36,0.136,-1317.5690000000031,SN II,0.01
ZTF24aagpsfh,60364.569,ZTF24aagpsfh_VLASS3.1,60008.0,VLASS3.1,0.318,0.126,-356.56900000000314,SN II,0.01
ZTF24aagpxan,60380.539,ZTF24aagpxan_VLASS1.2v2,58600.0,VLASS1.2v,0.358,0.138,-1780.5390000000043,SN Ia,0.03
ZTF24aagpxan,60380.539,ZTF24aagpxan_VLASS2.2,59496.0,VLASS2.2,0.495,0.129,-884.5390000000043,SN Ia,0.03
ZTF24aagssbr,60378.679,ZTF24aagssbr_VLASS1.2v2,58609.0,VLASS1.2v,0.205,0.13,-1769.6790000000035,SN Ia,0.056
ZTF24aagssbr,60378.679,ZTF24aagssbr_VLASS2.2,59504.0,VLASS2.2,0.483,0.189,-874.6790000000037,SN Ia,0.056
ZTF24aagtgij,60364.799,ZTF24aagtgij_VLASS1.2v2,58549.0,VLASS1.2v,0.448,0.164,-1815.798999999999,SN Ia,0.06
ZTF24aagtgij,60364.799,ZTF24aagtgij_VLASS2.2,59534.0,VLASS2.2,0.299,0.142,-830.7989999999991,SN Ia,0.06
ZTF24aagtgln,60364.799,ZTF24aagtgln_VLASS1.2v2,58549.0,VLASS1.2v,0.348,0.135,-1815.798999999999,SN Ia,0.02309
ZTF24aagtgln,60364.799,ZTF24aagtgln_VLASS2.2,59534.0,VLASS2.2,0.29,0.12,-830.7989999999991,SN Ia,0.02309
ZTF24aagtllm,60380.789,ZTF24aagtllm_VLASS1.1v2,58076.0,VLASS1.1v,0.432,0.114,-2304.7890000000043,SN Ia,0.064
ZTF24aagtllm,60380.789,ZTF24aagtllm_VLASS2.1,59063.0,VLASS2.1,0.661,0.175,-1317.7890000000043,SN Ia,0.064
ZTF24aagtllm,60380.789,ZTF24aagtllm_VLASS3.1,59984.0,VLASS3.1,0.469,0.095,-396.7890000000043,SN Ia,0.064
ZTF24aagtmbq,60381.649,ZTF24aagtmbq_VLASS1.1v2,58074.0,VLASS1.1v,0.3,0.111,-2307.6489999999976,SN Ic,0.0308
ZTF24aagtmbq,60381.649,ZTF24aagtmbq_VLASS2.1,59045.0,VLASS2.1,0.504,0.16,-1336.6489999999976,SN Ic,0.0308
ZTF24aagtmbq,60381.649,ZTF24aagtmbq_VLASS3.1,59967.0,VLASS3.1,0.252,0.088,-414.6489999999976,SN Ic,0.0308
ZTF24aagtqam,60364.839,ZTF24aagtqam_VLASS1.1v2,58118.0,VLASS1.1v,0.464,0.174,-2246.839,SN II,0.02
ZTF24aagtqam,60364.839,ZTF24aagtqam_VLASS2.1,59125.0,VLASS2.1,0.406,0.184,-1239.839,SN II,0.02
ZTF24aagtqam,60364.839,ZTF24aagtqam_VLASS3.1,60018.0,VLASS3.1,0.435,0.168,-346.83899999999994,SN II,0.02
ZTF24aaguabz,60380.809,ZTF24aaguabz_VLASS1.1v2,58161.0,VLASS1.1v,0.4,0.102,-2219.809000000001,SN Ia,0.043
